개방자치단체코드,관리번호,자전거보관소명,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,보관대수,설치연도,설치형태,차양막설치여부,공기주입기비치여부,공기주입기유형명,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3150000,202631500000300803,명덕여고,서울특별시 강서구 강서로47길 34-10,서울특별시 강서구 내발산동 169-1,37.553601,126.834731,30,2010,기타,N,Y,,N,02-2600-4116,서울특별시 강서구청,2026-05-19,,2026-05-21 22:27:57,2026-05-20 14:25:16
3150000,202631500000300790,발산역7번출구,서울특별시 강서구 강서로272,,37.558145,126.836799,117,2009,휀스형,N,N,,N,02-2600-4116,서울특별시 강서구청,2026-05-19,,2026-05-21 22:27:57,2026-05-20 14:25:15
3150000,202631500000300791,발산역 4번출구,서울특별시 강서구 공항대로 673,,37.558923,126.836895,30,2009,휀스형,N,N,,N,02-2600-4116,서울특별시 강서구청,2026-05-19,,2026-05-21 22:27:57,2026-05-20 14:25:15
3150000,202631500000300792,발산역 2번출구,서울특별시 강서구 강서로1453,,37.558953,126.837072,63,2009,휀스형,N,N,,N,02-2600-4116,서울특별시 강서구청,2026-05-19,,2026-05-21 22:27:57,2026-05-20 14:25:15
3150000,202631500000300793,화곡8동 주민센타,서울특별시 강서구 곰달래로25길 45,서울특별시 강서구 화곡동 341-4,37.53268,126.848321,10,2009,기타,N,N,,N,02-2600-4116,서울특별시 강서구청,2026-05-19,,2026-05-21 22:27:57,2026-05-20 14:25:15
3150000,202631500000300794,증미역 3번출구,서울특별시 강서구 양천로631,,37.55736,126.860686,20,2009,기타,N,N,,N,02-2600-4116,서울특별시 강서구청,2026-05-19,,2026-05-21 22:27:57,2026-05-20 14:25:15
3150000,202631500000300795,증미역 1번출구,서울특별시 강서구 양천로 449,,37.557946,126.859045,40,2009,기타,N,Y,,N,02-2600-4116,서울특별시 강서구청,2026-05-19,,2026-05-21 22:27:57,2026-05-20 14:25:16
3150000,202631500000300796,자전거연합회,,서울특별시 강서구,37.559621,126.81021,20,2009,기타,N,N,,N,02-2600-4116,서울특별시 강서구청,2026-05-19,,2026-05-21 22:27:57,2026-05-20 14:25:16
3150000,202631500000300797,신방화역 8번출구,서울특별시 강서구 초원로194,,37.567422,126.814804,9,2010,기타,N,N,,N,02-2600-4116,서울특별시 강서구청,2026-05-19,,2026-05-21 22:27:57,2026-05-20 14:25:16
3150000,202631500000300811,강서농산물도매시장,서울특별시 강서구 발산로 40,서울특별시 강서구 외발산동 427,37.554224,126.822061,30,2010,기타,N,Y,,N,02-2600-4116,서울특별시 강서구청,2026-05-19,,2026-05-21 22:27:57,2026-05-20 14:25:16
3150000,202631500000300812,강서기동대,서울특별시 강서구 화곡로 302,서울특별시 강서구 화곡동 980-16,37.550838,126.849812,20,2010,기타,N,N,,N,02-2600-4116,서울특별시 강서구청,2026-05-19,,2026-05-21 22:27:57,2026-05-20 14:25:16
3150000,202631500000300813,강서구민회관 앞,서울특별시 강서구 우장산로 66,서울특별시 강서구 내발산동 산19-1,37.553184,126.843615,9,2010,기타,N,N,,N,02-2600-4116,서울특별시 강서구청,2026-05-19,,2026-05-21 22:27:57,2026-05-20 14:25:16
3150000,202631500000300814,가양역 8번출구,서울특별시 강서구 화곡로 69길7,,37.560647,126.853708,9,2010,기타,N,N,,N,02-2600-4116,서울특별시 강서구청,2026-05-19,,2026-05-21 22:27:57,2026-05-20 14:25:16
3150000,202631500000300805,등촌역 7번출구,서울특별시 강서구 등촌로57길,,37.550828,126.862845,28,2010,기타,N,N,,N,02-2600-4116,서울특별시 강서구청,2026-05-19,,2026-05-21 22:27:57,2026-05-20 14:25:16
3150000,202631500000300806,등촌1동 주민센타,서울특별시 강서구 공항대로 53가길55,서울특별시 강서구 등촌동 642-1,37.555782,126.858903,10,2010,기타,N,N,,N,02-2600-4116,서울특별시 강서구청,2026-05-19,,2026-05-21 22:27:57,2026-05-20 14:25:16
3150000,202631500000300807,구의회,,서울특별시 강서구 등촌2동 512-1,37.546456,126.860121,9,2010,기타,N,N,,N,02-2600-4116,서울특별시 강서구청,2026-05-19,,2026-05-21 22:27:57,2026-05-20 14:25:16
3150000,202631500000300809,개화산역 1번출구,서울특별시 강서구 개화동로8길38,,37.580406,126.794962,30,2010,기타,N,N,,N,02-2600-4116,서울특별시 강서구청,2026-05-19,,2026-05-21 22:27:57,2026-05-20 14:25:16
3150000,202631500000300964,마곡역 4번 출구 뒤,서울특별시 강서구 공항대로 지하163,서울특별시 강서구 마곡동 769-3,37.560198,126.825548,25,2020,기타,N,N,,N,02-2600-4116,서울특별시 강서구청,2026-05-19,,2026-05-21 22:27:58,2026-05-20 14:25:17
3150000,202631500000300965,마곡역 5번 출구 뒤,서울특별시 강서구 공항대로 지하163,서울특별시 강서구 마곡동 769-3,37.560198,126.825548,22,2020,기타,N,N,,N,02-2600-4116,서울특별시 강서구청,2026-05-19,,2026-05-21 22:27:58,2026-05-20 14:25:17
3150000,202631500000300966,신방화역 6번출구 뒤,서울특별시 강서구 방화대로 지하301,서울특별시 강서구 방화동 217-156,37.567683,126.816525,16,2021,기타,N,N,,N,02-2600-4116,서울특별시 강서구청,2026-05-19,,2026-05-21 22:27:58,2026-05-20 14:25:17
3160000,202431600000300135,도림천역,서울특별시 구로구 경인로67길 160,,37.5144704,126.8826399,14,,,,N,,N,02-860-3246,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202531600000300001,신성교회,"서울특별시 구로구 공원로8길 30, 신성교회 (구로동)",서울특별시 구로구 구로동 43 신성교회,37.503483,126.891024,6,2025,거치형,N,N,,N,02-860-2686,서울특별시 구로구,2025-08-12,I,2026-05-15 18:45:05,2025-11-05 16:24:40
3160000,202431600000300094,정진학교,서울특별시 구로구 부일로9길 158,,37.4978279,126.8226452,21,,,,N,,N,02-860-3205,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300097,오류중학교,서울특별시 구로구 고척로27바길 19,,37.5075732,126.8466133,20,,,,N,,N,02-860-3208,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300076,고척근린공원,서울특별시 구로구 고척로45길 39,,37.5066167,126.8533046,21,,,,N,,N,02-860-3187,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300084,덕일전자공업고,서울특별시 구로구 서해안로21길 5-12,,37.4905347,126.8370373,40,,,,Y,기계식,N,02-860-3195,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300141,구로2동 공동주차장,서울특별시 구로구 구로동로42길 48-4 (구로동),서울특별시 구로구 구로동 454-1,37.497705,126.883916,30,2024,거치형,Y,N,,N,02-860-2686,서울특별시 구로구,2024-11-25,I,2026-05-15 18:45:05,2025-11-05 16:50:36
3160000,202431600000300073,구로리공원,서울특별시 구로구 구로중앙로 13,,37.4908437,126.891605,10,,,,N,,N,02-860-3184,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300111,구로2동 자치회관,서울특별시 구로구 구로동로50길 14-2,,37.4991922,126.8829382,5,,,,N,,N,02-860-3222,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300075,미래사랑어린이공원,서울특별시 구로구 경인로 661,,37.509449,126.8877687,168,,,,Y,기계식,N,02-860-3186,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300080,고척중학교,서울특별시 구로구 중앙로3길 20,,37.5003254,126.8621596,60,,,,Y,기계식,N,02-860-3191,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300079,고척고등학교,서울특별시 구로구 중앙로15길 162,,37.508647,126.8507893,50,,,,Y,기계식,N,02-860-3190,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300134,대림역,서울특별시 구로구 도림천로 351,,37.4932236,126.8951432,256,,,,Y,기계식,N,02-860-3245,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300102,구로고등학교,서울특별시 구로구 가마산로27길 45,,37.4987608,126.8900247,122,,,,Y,기계식,N,02-860-3213,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300072,고척근린시장,서울특별시 구로구 경인로33길 98-3,,37.5023896,126.8506638,5,,,,N,,N,02-860-3183,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300128,서울개봉초교 앞,서울특별시 구로구 개봉로16길 30-11,,37.4897272,126.8583074,10,,,,N,,N,02-860-3239,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202531600000300003,천왕동 청소년 문화의 집,"서울특별시 구로구 오리로 1115, 천왕동청소년문화의집 (천왕동)",서울특별시 구로구 천왕동 14 천왕동청소년문화의집,37.484093,126.840258,10,2025,단독형,N,N,,N,02-860-2686,서울특별시 구로구,2025-08-12,I,2026-05-15 18:45:05,2025-11-05 16:31:37
3160000,202431600000300085,구로여자정보고,서울특별시 구로구 오리로21길 2,,37.5000349,126.8274255,20,,,,N,,N,02-860-3196,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300104,오류고등학교,서울특별시 구로구 오리로21길 2,,37.5002434,126.8281986,30,,,,Y,기계식,N,02-860-3215,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300109,오류2동주민센터,서울특별시 구로구 오류로 45,,37.4888016,126.8395371,5,,,,N,,N,02-860-3220,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300119,구로경찰서,서울특별시 구로구 가마산로 235,,37.4948934,126.8867298,30,,,,Y,기계식,N,02-860-3230,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300074,구일소공원,서울특별시 구로구 구일로 90-51,,37.4942681,126.8739586,40,,,,N,,N,02-860-3185,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300110,구로소방서,서울특별시 구로구 경인로 408,,37.4978258,126.8652844,10,,,,N,,N,02-860-3221,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202531600000300004,신도림 태영프라자,"서울특별시 구로구 경인로59길 8, 태영프라자 (신도림동)",서울특별시 구로구 신도림동 437-1 태영프라자,37.506440,126.883344,70,2025,거치형,N,N,,N,02-860-2686,서울특별시 구로구,2025-08-12,I,2026-05-15 18:45:05,2025-11-05 16:38:59
3160000,202431600000300092,경인고등학교,서울특별시 구로구 경인로46길 31,,37.4967754,126.8656896,150,,,,Y,기계식,N,02-860-3203,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300122,구로5동 청소년독서실,서울특별시 구로구 가마산로25길 33,,37.4974763,126.8895945,20,,,,N,,N,02-860-3233,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300131,남구로역,서울특별시 구로구 도림로 7,,37.4870487,126.8880793,47,,,,N,,N,02-860-3242,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300099,영림중학교,서울특별시 구로구 가마산로27길 17,,37.4979679,126.8904319,112,,,,Y,기계식,N,02-860-3210,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300126,애경유지공업 앞,서울특별시 구로구 구로중앙로 152,,37.5013013,126.8826806,85,,,,N,,N,02-860-3237,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300121,구로 노인복지관,서울특별시 구로구 새말로16길 7,,37.5052824,126.8906632,17,,,,N,,N,02-860-3232,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300100,영서중학교,서울특별시 구로구 도림로20길 35,,37.4891567,126.8944348,49,,,,N,,N,02-860-3211,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300093,구일고등학교,서울특별시 구로구 구일로 90-51,,37.4942681,126.8739586,90,,,,Y,기계식,N,02-860-3204,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300091,구현고등학교,서울특별시 구로구 경인로53가길 17,,37.5022703,126.8744126,136,,,,Y,기계식,N,02-860-3202,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300108,화원종합사회복지관,서울특별시 구로구 벚꽃로 484,,37.4974518,126.8802035,10,,,,N,,N,02-860-3219,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300114,구로구청,서울특별시 구로구 가마산로 245,,37.495472,126.887536,93,,,,Y,기계식,N,02-860-3225,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300103,우신고등학교,서울특별시 구로구 부일로 917,,37.4953588,126.8266507,178,,,,Y,기계식,N,02-860-3214,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300089,경인중학교,서울특별시 구로구 경인로 301,,37.4982089,126.8546729,50,,,,Y,기계식,N,02-860-3200,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300125,롯데마트 구로점 앞,서울특별시 구로구 경인로 482,,37.4981719,126.8725869,40,,,,Y,기계식,N,02-860-3236,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300118,구로도서관,서울특별시 구로구 공원로 15,,37.4985419,126.8916742,7,,,,N,,N,02-860-3229,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300127,신도림동 성광빌딩 앞,서울특별시 구로구 신도림로19길 7,,37.5111476,126.8844612,20,,,,N,,N,02-860-3238,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300133,구로디지털단지역,서울특별시 구로구 도림천로 477,,37.4852303,126.9016416,210,,,,N,,N,02-860-3244,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300116,개봉2동주민센터,서울특별시 구로구 개봉로16가길 17,,37.490851,126.8565329,10,,,,N,,N,02-860-3227,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300123,고척도서관,서울특별시 구로구 고척로45길 31,,37.5053516,126.8532545,50,,,,Y,기계식,N,02-860-3234,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300120,구민체육센터,서울특별시 구로구 고척로45길 39,,37.5066167,126.8533046,20,,,,N,,N,02-860-3231,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300105,신도림동주민센터,서울특별시 구로구 신도림로 40,,37.5077664,126.8805826,10,,,,Y,기계식,N,02-860-3216,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300083,신미림초등학교,서울특별시 구로구 신도림로 26,,37.5067665,126.8797202,10,,,,N,,N,02-860-3194,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300082,유한공업고등학교,서울특별시 구로구 경인로 8,,37.4881794,126.8224619,40,,,,Y,기계식,N,02-860-3193,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300117,하늘도서관,서울특별시 구로구 구로동로13길 68,,37.4874572,126.8809964,10,,,,N,,N,02-860-3228,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300132,천왕역,서울특별시 구로구 오리로 1156,,37.4867557,126.8387258,507,,,,N,,N,02-860-3243,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300098,오남중학교,서울특별시 구로구 오리로9길 25,,37.4871518,126.8369499,50,,,,N,,N,02-860-3209,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300106,구로청소년문화의집,서울특별시 구로구 부일로 949,,37.4934376,126.8327233,10,,,,N,,N,02-860-3217,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300088,서서울생활과학고,서울특별시 구로구 오리로 1355-10,,37.5038037,126.828103,40,,,,N,,N,02-860-3199,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300087,성공회대학교,서울특별시 구로구 연동로 320,,37.4866376,126.8257339,40,,,,Y,기계식,N,02-860-3198,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300137,구로역,서울특별시 구로구 구로중앙로 174,,37.502916,126.8822782,114,,,,Y,기계식,N,02-860-3248,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
3160000,202431600000300112,구로구보건소,서울특별시 구로구 구로중앙로28길 66,,37.5000533,126.8894497,20,,,,N,,N,02-860-3223,서울특별시 구로구청,2024-07-31,I,2026-05-15 18:45:05,2024-08-20 13:43:19
